date,open,high,low,close,volume,daily_return,rsi,macd,macd_signal,target,SMA_10,SMA_50,y_pred_crossover,y_pred_rsi,y_pred,y_pred_best,y_pred_xgb,y_pred_svm
2000-10-05,23.5,24.5,22.0,22.06,15589400.0,-0.06604572396274355,23.502123418369592,-8.397284692453297,-4.441664536781492,1,37.756,50.773599999999995,0,1,0,0,0,0
2000-10-06,22.69,22.94,21.0,22.19,10940300.0,0.005893019038984759,23.72445505358725,-8.953643222187296,-5.344060273862653,-1,34.756,50.1774,0,1,0,0,0,0
2000-10-09,22.62,22.87,21.12,21.75,10670800.0,-0.019828751689950463,23.475760904942362,-9.322600552067932,-6.139768329503709,-1,31.581,49.6462,0,1,0,0,0,0
2000-10-10,21.62,22.44,20.5,20.87,12341100.0,-0.040459770114942506,22.9574298068801,-9.575628653232894,-6.826940394249546,-1,28.524,49.047399999999996,0,1,0,0,0,0
2000-10-11,20.12,21.0,19.12,19.62,21400400.0,-0.059894585529468136,22.207368584865748,-9.764461169493387,-7.414444549298315,1,25.592,48.45360000000001,0,1,0,0,0,0
2000-10-12,20.31,20.81,19.5,20.0,21269000.0,0.019367991845056,23.030652292517303,-9.77081757203943,-7.885719153846539,1,22.242,47.90860000000001,0,1,0,0,0,0
2000-10-13,20.25,22.12,20.0,22.06,22281300.0,0.10299999999999998,27.50944333294838,-9.500118826774479,-8.208599088432127,-1,21.873,47.38980000000001,0,1,0,0,0,0
2000-10-16,22.31,23.25,21.37,21.5,14646000.0,-0.025385312783318126,27.048662631201154,-9.224441817501102,-8.411767634245923,-1,21.598000000000003,46.8722,0,1,0,0,0,0
2000-10-17,21.69,21.94,19.69,20.12,10745000.0,-0.06418604651162785,25.89747619268732,-9.013419182685762,-8.532097943933891,0,21.379,46.315799999999996,0,1,0,0,0,0
2000-10-18,19.44,21.06,18.75,20.12,14897600.0,0.0,25.89747619268732,-8.745371030819769,-8.574752561311067,-1,21.029000000000003,45.783199999999994,0,1,0,0,0,0
2000-10-19,19.16,19.81,18.31,18.94,26905800.0,-0.05864811133200798,24.84871620132995,-8.529830501228812,-8.565768149294616,1,20.717000000000002,45.211999999999996,0,1,0,0,0,0
2000-10-20,19.06,20.37,18.94,19.5,14129700.0,0.029567053854276493,26.372589633857245,-8.219081305666336,-8.49643078056896,1,20.448,44.6508,0,1,0,0,0,0
2000-10-23,20.27,20.56,19.44,20.37,9844500.0,0.04461538461538472,28.788487728276877,-7.812550382582732,-8.359654700971715,-1,20.310000000000002,44.1044,0,1,0,0,0,0
2000-10-24,20.69,20.87,18.81,18.87,14365200.0,-0.07363770250368185,27.135270470655485,-7.524669455578962,-8.192657651893166,-1,20.110000000000003,43.540600000000005,0,1,0,0,0,0
2000-10-25,19.06,19.19,18.44,18.5,11856600.0,-0.019607843137254943,26.72754735484658,-7.242886171395625,-8.002703355793658,0,19.998,42.976800000000004,0,1,0,0,0,0
2000-10-26,18.81,18.87,17.5,18.5,12890200.0,0.0,26.72754735484658,-6.9395757787004655,-7.79007784037502,1,19.848000000000003,42.3768,0,1,0,0,0,0
2000-10-27,18.87,19.19,17.87,18.56,13294700.0,0.00324324324324321,26.934021310715394,-6.618069621703398,-7.555676196640696,1,19.497999999999998,41.7192,0,1,0,0,0,0
2000-10-30,19.12,19.94,18.75,19.31,11414100.0,0.040409482758620774,29.60435205970792,-6.230928676800243,-7.290726692672606,1,19.279,41.1054,0,1,0,0,0,0
2000-10-31,19.75,20.25,19.25,19.56,15819300.0,0.012946659761781554,30.515939782479307,-5.836662367525118,-6.999913827643109,1,19.223,40.486599999999996,0,0,0,0,0,0
2000-11-01,19.44,20.87,19.44,20.5,10274400.0,0.04805725971370145,33.9778427860292,-5.386263836126947,-6.677183829339877,1,19.261,39.8628,0,0,0,0,0,0
2000-11-02,21.12,22.44,21.06,22.31,10548100.0,0.08829268292682912,40.1602148470669,-4.827618105417532,-6.307270684555409,-1,19.598,39.2228,0,0,0,0,0,0
2000-11-03,23.0,23.0,21.94,22.25,9211100.0,-0.0026893769610040197,40.02641074313876,-4.339703437705964,-5.91375723518552,-1,19.872999999999998,38.5456,0,0,0,0,0,0
2000-11-06,22.44,22.62,20.87,21.44,7026400.0,-0.03640449438202242,38.177161321990894,-3.972594185935293,-5.525524625335475,-1,19.979999999999997,37.8382,0,0,0,0,0,0
2000-11-07,21.5,21.81,20.81,21.31,5392200.0,-0.006063432835821003,37.87471988691966,-3.65007161903878,-5.150434024076136,-1,20.224,37.103199999999994,0,0,0,0,0,0
2000-11-08,21.37,21.44,19.81,20.06,7537300.0,-0.05865790708587515,35.00329213377239,-3.45550184019919,-4.811447587300748,1,20.380000000000003,36.32059999999999,0,0,0,0,0,0
2000-11-09,19.87,20.5,19.06,20.19,8514900.0,0.006480558325025143,35.5505421150541,-3.2533118215619155,-4.499820434152982,-1,20.549,35.5344,0,0,0,0,0,0
2000-11-10,19.36,19.87,19.06,19.06,7540200.0,-0.055968301139177945,32.95329642049464,-3.147968509848244,-4.229450049292034,1,20.599,34.696799999999996,0,0,0,0,0,0
2000-11-13,18.75,20.0,18.25,19.37,7711000.0,0.01626442812172102,34.36986638566198,-3.0048309464275818,-3.984526228719144,1,20.605,33.8154,0,0,0,0,0,0
2000-11-14,19.94,20.5,19.56,20.25,7303600.0,0.04543107898812582,38.351736666553556,-2.7882436138737567,-3.745269705750067,-1,20.674,32.971599999999995,0,0,0,0,0,0
2000-11-15,20.03,20.19,19.25,19.87,5042100.0,-0.018765432098765356,37.29936094998569,-2.617091218125047,-3.5196340082250632,-1,20.611,32.200199999999995,0,0,0,0,0,0
2000-11-16,19.5,19.81,18.87,19.0,4274500.0,-0.0437845998993458,34.93574897677067,-2.522574768827628,-3.320222160345576,-1,20.28,31.340199999999996,0,0,0,0,0,0
2000-11-17,19.19,19.25,18.25,18.5,7967500.0,-0.02631578947368418,33.61727158282865,-2.4596621687361697,-3.148110162023695,1,19.905,30.5326,0,0,0,0,0,0
2000-11-20,18.59,19.5,18.25,18.94,7286900.0,0.023783783783783763,35.90952931409146,-2.3472416168840446,-2.987936452995765,-1,19.655,29.742599999999996,0,0,0,0,0,0
2000-11-21,19.19,19.5,18.75,18.81,5392000.0,-0.006863780359028682,35.51927492286849,-2.242784015098092,-2.83890596541623,-1,19.405,28.963799999999996,0,0,0,0,0,0
2000-11-22,18.81,19.12,18.37,18.5,5009500.0,-0.016480595427963762,34.55488953861058,-2.1601145662333323,-2.703147685579651,1,19.249000000000002,28.173799999999996,0,0,0,0,0,0
2000-11-24,18.86,19.5,18.81,19.31,2873800.0,0.04378378378378378,39.200020566673786,-2.0061129801856303,-2.563740744500847,-1,19.161,27.422800000000002,0,0,0,0,0,0
2000-11-27,19.87,19.94,18.5,18.69,4621300.0,-0.03210771620921793,37.0332923387382,-1.9120534699752092,-2.4334032895957196,-1,19.124000000000002,26.691999999999997,0,0,0,0,0,0
2000-11-28,18.69,19.0,17.94,18.03,4805800.0,-0.035313001605136396,34.826483565928854,-1.8692199110356995,-2.3205666138837158,-1,18.990000000000002,25.8394,0,0,0,0,0,0
2000-11-29,18.09,18.31,17.25,17.56,8788400.0,-0.026067665002773244,33.304486799009425,-1.8518520809715753,-2.2268237073012878,-1,18.720999999999997,24.9918,0,0,0,0,0,0
2000-11-30,16.69,17.0,16.12,16.5,14457100.0,-0.0603644646924828,30.108626817722538,-1.9016994838447339,-2.161798862609977,1,18.383999999999997,24.1008,0,0,0,0,0,0
2000-12-01,17.0,17.5,16.81,17.06,6887600.0,0.033939393939393936,33.7268034241889,-1.8744095632029705,-2.1043210027285757,-1,18.189999999999998,23.308200000000003,0,0,0,0,0,0
2000-12-04,17.19,17.19,16.44,16.69,6634300.0,-0.021688159437280086,32.528601638700195,-1.8611834480197835,-2.0556934917868173,1,18.008999999999997,22.598200000000002,0,0,0,0,0,0
2000-12-05,16.94,17.44,16.37,17.0,10963900.0,0.018573996405032878,34.62423927564248,-1.804881694551252,-2.0055311323397045,-1,17.814999999999998,21.8682,0,0,0,0,0,0
2000-12-06,14.63,15.0,14.0,14.31,24544000.0,-0.15823529411764703,26.83530160093474,-1.954789076368769,-1.9953827211455175,0,17.365,21.1256,0,1,0,0,0,0
2000-12-07,14.44,14.88,14.0,14.31,7302100.0,0.0,26.83530160093474,-2.0499610811959528,-2.0062983931556047,1,16.945999999999998,20.433000000000003,0,1,0,0,0,0
2000-12-08,14.81,15.31,14.44,15.06,7779000.0,0.052410901467505155,31.796461722937337,-2.041335602571145,-2.0133058350387127,1,16.520999999999997,19.6642,0,0,0,0,0,0
2000-12-11,15.19,15.38,14.88,15.19,5937700.0,0.00863213811420982,32.648958499858665,-2.000944294787363,-2.010833526988443,1,16.171,19.453000000000003,0,0,0,0,0,0
2000-12-12,15.25,16.0,15.0,15.38,6897500.0,0.012508229098090906,33.948421660346014,-1.9313392041329749,-1.9949346624173494,-1,15.906,19.2756,0,0,0,0,0,0
2000-12-13,15.56,15.56,14.88,15.0,6158700.0,-0.024707412223667125,32.593945786224836,-1.8851091279321572,-1.972969555520311,-1,15.65,19.1294,0,0,0,0,0,0
2000-12-14,15.03,15.25,14.44,14.44,4702100.0,-0.03733333333333333,30.652998402766954,-1.8720786223283028,-1.9527913688819094,-1,15.443999999999999,18.9458,0,0,0,0,0,0
2000-12-15,14.56,14.69,14.0,14.06,9177600.0,-0.02631578947368418,29.374704879232937,-1.870848697740339,-1.9364028346535955,1,15.144000000000002,18.785800000000002,0,1,0,0,0,0
2000-12-18,14.56,14.63,13.94,14.25,5818000.0,0.013513513513513375,30.925764181338224,-1.8334081733738152,-1.9158039023976394,-1,14.9,18.627,0,0,0,0,0,0
2000-12-19,14.38,15.25,14.0,14.0,6678700.0,-0.01754385964912286,29.992401444011378,-1.803123908717719,-1.8932679036616555,1,14.6,18.472,0,1,0,0,0,0
2000-12-20,13.78,14.63,13.63,14.38,10095200.0,0.027142857142857135,33.28820209449454,-1.7285351098137376,-1.8603213448920721,-1,14.607000000000003,18.342200000000002,0,0,0,0,0,0
2000-12-21,14.25,15.0,13.88,14.06,6550800.0,-0.022253129346314293,31.92518819152542,-1.6759252518711456,-1.8234421262878868,1,14.582000000000003,18.230999999999998,0,0,0,0,0,0
2000-12-22,14.13,15.0,14.13,15.0,5679500.0,0.06685633001422464,39.73177042535844,-1.5406220839460811,-1.7668781178195259,-1,14.576000000000002,18.131,0,0,0,0,0,0
2000-12-26,14.88,15.0,14.25,14.69,3871700.0,-0.020666666666666722,38.176901821967505,-1.4417877263529828,-1.7018600395262173,1,14.526000000000002,17.983600000000003,0,0,0,0,0,0
2000-12-27,14.34,14.81,14.19,14.81,5811900.0,0.008168822328114445,39.16929295838796,-1.3383501216706097,-1.6291580559550958,0,14.469,17.849800000000002,0,0,0,0,0,0
2000-12-28,14.38,14.94,14.31,14.81,5449600.0,0.0,39.16929295838796,-1.2420574100628183,-1.5517379267766405,1,14.45,17.7436,0,0,0,0,0,0
2000-12-29,14.69,15.0,14.5,14.88,11256000.0,0.004726536124240344,39.82279996582215,-1.1468758564092738,-1.4707655127031674,0,14.494,17.6388,0,0,0,0,0,0
2001-01-02,14.88,15.25,14.56,14.88,8077000.0,0.0,39.82279996582216,-1.0592336037586687,-1.3884591309142678,1,14.575999999999999,17.5576,0,0,0,0,0,0
2001-01-03,14.5,16.69,14.44,16.37,14590600.0,0.1001344086021505,52.43687386421886,-0.8596365841177818,-1.2826946215549706,1,14.788,17.495,0,0,0,0,0,0
2001-01-04,18.14,18.5,16.81,17.06,13203500.0,0.042150274893097084,56.938412071630694,-0.6384179894234379,-1.153839295128664,-1,15.094,17.4288,0,0,0,0,0,0
2001-01-05,16.94,17.37,16.06,16.37,7363500.0,-0.04044548651817104,51.67182759008011,-0.5128658939857225,-1.0256446149000757,1,15.293000000000001,17.3788,0,0,0,0,0,0
2001-01-08,16.94,16.98,15.94,16.56,6673200.0,0.0116065974343309,52.96204046603512,-0.3934975469164499,-0.8992152013033506,1,15.543000000000001,17.34,0,0,0,0,0,0
2001-01-09,16.81,17.64,16.56,17.19,10516600.0,0.03804347826086962,57.055927536399835,-0.24523462488877001,-0.7684190860204345,-1,15.762,17.3138,0,0,0,0,0,0
2001-01-10,16.69,17.0,16.06,16.56,10371100.0,-0.03664921465968596,52.16644077795976,-0.17653592956920505,-0.6500424547301886,1,15.949000000000002,17.2738,0,0,0,0,0,0
2001-01-11,16.25,18.5,16.25,18.0,14352400.0,0.0869565217391306,60.4989811722521,-0.005828565092972582,-0.5211996768027454,-1,16.268,17.2476,0,0,0,0,0,0
2001-01-12,17.87,18.0,17.06,17.19,7560300.0,-0.04499999999999993,54.724250153218605,0.06336755881396527,-0.40428622967940325,-1,16.506,17.2002,0,0,0,0,0,0
2001-01-16,17.44,18.25,17.0,17.12,5466400.0,-0.004072134962187279,54.24239087309993,0.11127486319901436,-0.3011740111037198,-1,16.73,17.1326,0,0,0,0,0,0
2001-01-17,17.56,17.56,16.5,16.81,15015600.0,-0.018107476635514153,52.05632980242811,0.12281164169785086,-0.21637688054340565,1,16.923,17.0226,0,0,0,0,0,0
2001-01-18,17.81,18.75,17.62,18.69,21910900.0,0.1118381915526474,62.0461949869419,0.28042237537417236,-0.11701702935989006,1,17.155,16.9514,1,0,0,0,0,0
2001-01-19,19.44,19.56,18.69,19.5,13869000.0,0.043338683788122,65.39211294529723,0.4653262564553451,-0.0005483721968430333,-1,17.399,16.9126,1,0,0,0,0,0
2001-01-22,19.06,19.62,18.44,19.25,9273700.0,-0.012820512820512775,63.53053114169103,0.5849480862886836,0.11655091950026228,1,17.687,16.871399999999998,1,0,0,0,0,0
2001-01-23,19.31,20.94,19.06,20.5,15705900.0,0.06493506493506485,68.37786207938301,0.7717179177958435,0.24758431915937856,0,18.081,16.8802,1,0,0,0,0,0
2001-01-24,20.62,20.69,19.56,20.5,12805200.0,0.0,68.37786207938301,0.9092530516798512,0.3799180656634731,-1,18.412,16.8864,1,0,0,0,0,0
2001-01-25,20.56,20.56,19.75,19.94,8744800.0,-0.02731707317073162,63.96079051062674,0.9619742756439038,0.4963293076595593,-1,18.75,16.904,1,0,0,0,0,0
2001-01-26,19.5,19.81,19.06,19.56,8621800.0,-0.01905717151454378,61.07755058499778,0.9620040177736442,0.5894642496823763,1,18.906,16.907799999999998,1,0,0,0,0,0
2001-01-29,19.56,21.75,19.56,21.69,15277300.0,0.10889570552147254,69.40328347551758,1.120978841177017,0.6957671679813044,1,19.356,16.936600000000002,1,0,0,0,0,0
2001-01-30,21.56,22.0,20.87,21.75,12364700.0,0.0027662517289073207,69.6005459267261,1.2375434026334808,0.8041224149117397,-1,19.819,16.9742,1,0,0,0,0,0
2001-01-31,21.5,22.5,21.44,21.62,13048300.0,-0.005977011494252782,68.56903361333563,1.3043954846562578,0.9041770288606434,-1,20.3,17.026600000000002,1,0,0,0,0,0
2001-02-01,20.69,21.5,20.5,21.12,6601700.0,-0.023126734505087843,64.60326326127611,1.302021526301953,0.9837459283489054,-1,20.543,17.079,1,0,0,0,0,0
2001-02-02,21.12,21.94,20.5,20.62,7631100.0,-0.02367424242424243,60.815371337489076,1.2454376953827477,1.036084281755674,-1,20.655,17.1126,1,0,0,0,0,0
2001-02-05,20.5,20.56,19.75,20.19,5109200.0,-0.020853540252182334,57.68299414426927,1.1526106176496569,1.0593895489344707,1,20.749000000000002,17.1402,1,0,0,0,0,0
2001-02-06,20.16,21.39,20.0,21.12,8262700.0,0.04606240713224374,62.21582776986004,1.1409357206490967,1.0756987832773959,-1,20.811,17.1926,1,0,0,0,0,0
2001-02-07,20.66,20.87,19.81,20.75,7033700.0,-0.017518939393939448,59.485772664454345,1.0892709355842776,1.0784132137387723,0,20.836000000000002,17.221400000000003,1,0,0,0,0,0
2001-02-08,20.56,21.06,20.19,20.75,10788000.0,0.0,59.485772664454345,1.036379483632249,1.0700064677174677,-1,20.916999999999998,17.2626,1,0,0,0,0,0
2001-02-09,20.5,20.81,18.69,19.12,10537200.0,-0.07855421686746988,48.591749132675595,0.853101229440405,1.026625420062055,1,20.873,17.2844,1,0,0,0,0,0
2001-02-12,19.06,20.0,18.81,19.69,4895000.0,0.029811715481171452,51.908518635661835,0.7452552897808076,0.9703513940058055,-1,20.673,17.327,1,0,0,0,0,0
2001-02-13,19.94,20.44,19.0,19.12,4233400.0,-0.028948704926358593,48.53616866034996,0.6067975844659586,0.8976406320978362,1,20.41,17.3794,1,0,0,0,0,0
2001-02-14,19.19,19.62,18.5,19.5,5520000.0,0.01987447698744771,50.82962737720498,0.5217176434418924,0.8224560343666475,1,20.198,17.4282,1,0,0,0,0,0
2001-02-15,19.69,20.56,19.69,20.06,5561000.0,0.02871794871794875,54.077531151823855,0.4937864344521863,0.7567221143837554,-1,20.092000000000002,17.4956,1,0,0,0,0,0
2001-02-16,19.0,19.5,18.75,19.0,4712700.0,-0.05284147557328012,47.660153300425044,0.381717408212932,0.6817211731495908,-1,19.93,17.5356,1,0,0,0,0,0
2001-02-20,19.19,19.44,18.19,18.31,5623100.0,-0.0363157894736843,43.99982832071598,0.23452124909998417,0.5922811883396695,1,19.742,17.6156,1,0,0,0,0,0
2001-02-21,18.25,19.94,18.25,18.87,6968900.0,0.030584380120153076,47.522414868170934,0.16119638085935506,0.5060642268436066,-1,19.517000000000003,17.706799999999998,1,0,0,0,0,0
2001-02-22,19.06,19.37,18.0,18.81,7713600.0,-0.0031796502384738856,47.179980005453935,0.09712480168667526,0.42427634181222035,0,19.323,17.7818,1,0,0,0,0,0
2001-02-23,18.62,18.87,18.25,18.81,5247600.0,0.0,47.179980005453935,0.045819435648969176,0.3485849605795701,1,19.129,17.8542,1,0,0,0,0,0
2001-02-26,19.06,19.69,18.56,19.5,3686400.0,0.036682615629984205,51.81117449931271,0.060143500027987074,0.2908966684692535,-1,19.167,17.9366,1,0,0,0,0,0
2001-02-27,19.28,19.44,18.69,19.37,6223500.0,-0.006666666666666599,50.90556971926275,0.06031029120781284,0.24477939301696536,-1,19.134999999999998,18.023999999999997,1,0,0,0,0,0
2001-02-28,19.37,19.44,18.12,18.25,9075600.0,-0.05782137325761494,43.802113772402286,-0.02959105805252804,0.1899053028030667,1,19.048,18.1002,1,0,0,0,0,0
2001-03-01,17.81,18.75,17.19,18.75,5901100.0,0.027397260273972712,47.335255323170045,-0.059803328178976045,0.13996357660665817,1,18.973,18.194,1,0,0,0,0,0
2001-03-02,18.31,20.44,18.25,19.25,7253600.0,0.026666666666666616,50.67485284018477,-0.04290635089139272,0.103389591107048,1,18.892,18.293999999999997,1,0,0,0,0,0
2001-03-05,19.37,20.5,19.25,20.37,5788800.0,0.058181818181818334,57.21906172941986,0.06016571223581835,0.09474481533280207,1,19.029,18.4214,1,0,0,0,0,0
2001-03-06,20.72,22.06,20.69,21.5,13067900.0,0.055473735886107045,62.60918610632128,0.23037697864903706,0.12187124799604908,-1,19.348,18.5638,1,0,0,0,0,0
2001-03-07,21.31,21.62,20.75,21.25,7491800.0,-0.011627906976744207,60.78450239305853,0.34116498534145734,0.16572999546513073,-1,19.586,18.7076,1,0,0,0,0,0
2001-03-08,20.69,21.12,20.44,20.81,3658200.0,-0.02070588235294124,57.60258526700576,0.3889770705239357,0.21037941047689174,-1,19.785999999999998,18.823800000000002,1,0,0,0,0,0
2001-03-09,20.62,20.69,20.0,20.25,5341700.0,-0.026910139356078777,53.74633768765444,0.37733152962104555,0.24376983430572252,-1,19.93,18.935,1,0,0,0,0,0
2001-03-12,19.69,19.87,18.12,18.62,6982500.0,-0.0804938271604938,44.42399957457934,0.23387896589802537,0.2417916606241831,1,19.842000000000002,19.011200000000002,1,0,0,0,0,0
2001-03-13,18.87,19.56,18.19,19.56,7916600.0,0.05048335123523073,49.82852737342139,0.19380782376861916,0.23219489325307033,1,19.861,19.106199999999998,1,0,0,0,0,0
2001-03-14,18.5,20.5,18.44,20.44,8531700.0,0.04498977505112478,54.30821839219941,0.23040384832513894,0.23183668426748405,-1,20.080000000000002,19.2174,1,0,0,0,0,0
2001-03-15,20.87,21.37,19.69,19.69,9452100.0,-0.03669275929549898,50.19470958059447,0.1966212026263996,0.22479358793926715,-1,20.174,19.313599999999997,1,0,0,0,0,0
2001-03-16,19.0,20.31,18.87,19.62,8398500.0,-0.003555104113763363,49.81545361098446,0.16232857476981977,0.2123005853053777,1,20.211000000000002,19.3786,1,0,0,0,0,0
2001-03-19,19.75,20.62,19.5,20.56,6357300.0,0.047910295616717447,54.75882102673277,0.20859698799022297,0.2115598658423468,-1,20.23,19.448600000000003,1,0,0,0,0,0
2001-03-20,20.72,20.94,19.69,19.69,8914400.0,-0.042315175097276114,49.8631864016494,0.17306828623423698,0.20386154992072483,1,20.049,19.515,1,0,0,0,0,0
2001-03-21,19.78,20.87,19.37,20.12,6631700.0,0.021838496698831866,52.140670758127285,0.17756211492987006,0.19860166292255388,1,19.936,19.586199999999998,1,0,0,0,0,0
2001-03-22,20.37,21.75,20.19,21.62,12916100.0,0.07455268389662018,59.11730118314688,0.29871754066087064,0.21862483847021724,1,20.017000000000003,19.6748,1,0,0,0,0,0
2001-03-23,22.06,23.56,22.0,23.0,16873000.0,0.06382978723404253,64.2767424750913,0.500321164345717,0.2749641036453172,-1,20.292,19.8036,1,0,0,0,0,0
2001-03-26,23.13,23.75,21.13,21.78,13115200.0,-0.053043478260869525,57.38219590958453,0.55524911835127,0.3310211065865078,1,20.608,19.879199999999997,1,0,0,0,0,0
2001-03-27,21.94,23.05,21.9,22.87,9711100.0,0.05004591368227729,61.36911863089541,0.6789077818217031,0.40059844163354685,-1,20.939,19.9928,1,0,0,0,0,0
2001-03-28,22.08,22.5,21.5,22.17,10440400.0,-0.03060778312199386,57.63983267233381,0.7122140534088359,0.46292156398860473,1,21.112000000000002,20.0938,1,0,0,0,0,0
2001-03-29,21.77,23.45,21.5,22.53,10947600.0,0.016238159675236785,59.01909381584941,0.7589102598841215,0.522119303167708,-1,21.396,20.208199999999998,1,0,0,0,0,0
2001-03-30,22.55,22.72,21.34,22.07,7149100.0,-0.02041722148246783,56.488129383790344,0.750151900172348,0.5677258225686361,-1,21.641,20.2758,1,0,0,0,0,0
2001-04-02,22.09,22.66,21.4,21.59,6087700.0,-0.021748980516538285,53.891089851289976,0.6964505995414996,0.5934707779632089,-1,21.744,20.3176,1,0,0,0,0,0
2001-04-03,21.36,21.4,20.13,20.24,6583700.0,-0.06252894858730895,47.303961918825344,0.5387478642946384,0.5825261952294949,-1,21.799,20.3374,1,0,0,0,0,0
2001-04-04,19.76,20.25,18.75,19.5,12240800.0,-0.03656126482213429,44.1204826844195,0.35002067440841245,0.5360250910652784,1,21.737000000000002,20.3174,1,0,0,0,0,0
2001-04-05,20.6,22.5,20.0,20.87,7977900.0,0.07025641025641027,50.73121924505267,0.3074564011424705,0.4903113530807168,-1,21.662,20.3248,1,0,0,0,0,0
2001-04-06,20.8,21.04,19.9,20.59,5801600.0,-0.01341638715860094,49.44376765134838,0.24826836480997727,0.4419027554265689,-1,21.421,20.3378,1,0,0,0,0,0
2001-04-09,20.69,21.34,20.06,20.54,4760400.0,-0.002428363283147217,49.2036359696984,0.19507809856873948,0.39253782405500304,1,21.297,20.3574,1,0,0,0,0,0
